Unnamed: 0	community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
380	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_alaala_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
381	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.3333333333333333	0.17	1	0.0566666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
382	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_cgly_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
383	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe2_e	0.3333333333333333	0.27	1	0.09	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
384	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.3333333333333333	0.42	1	0.1399999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
385	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pe_e	0.3333333333333333	0.17	1	0.0566666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
386	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pg_e	0.3333333333333333	0.65	1	0.2166666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
387	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_gthrd_e	0.3333333333333333	0.1	1	0.0333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
388	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_gua_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
389	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_istfrnA_e	0.3333333333333333	0.18	1	0.06	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
390	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_istfrnB_e	0.3333333333333333	0.06	1	0.0199999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
391	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_lys__L_e	0.3333333333333333	0.04	1	0.0133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
392	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_orn_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
393	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_pi_e	0.3333333333333333	0.11	1	0.0366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
394	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_s_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
395	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_thym_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
396	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_tsul_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
397	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_ura_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
398	all	minimal	Pandoraea_thiooxydans_ATSB16_	Rhodoferax_saidenbachensis_DSM_22694_	M_urea_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
399	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_4hba_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
400	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_acald_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
401	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_arg__L_e	0.3333333333333333	0.05	1	0.0166666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
402	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_fe2_e	0.3333333333333333	0.29	1	0.0966666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
403	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_fe3_e	0.3333333333333333	0.09	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
404	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_fe3pyovd_kt_e	0.3333333333333333	0.41	1	0.1366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
405	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_glc__D_e	0.3333333333333333	0.14	1	0.0466666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
406	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_glyald_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
407	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_glyc_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
408	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_gua_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
409	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_h_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
410	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_o2_e	0.3333333333333333	0.94	1	0.3133333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
411	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Bacillus_circulans_NBRC_13626_	M_val__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
412	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_4hba_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
413	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_4hbz_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
414	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_acald_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
415	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_arg__L_e	0.3333333333333333	0.05	1	0.0166666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
416	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_etha_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
417	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_fe2_e	0.3333333333333333	0.29	1	0.0966666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
418	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_fe3_e	0.3333333333333333	0.09	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
419	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_fe3pyovd_kt_e	0.3333333333333333	0.41	1	0.1366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
420	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_g3pe_e	0.3333333333333333	0.56	1	0.1866666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
421	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_glyald_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
422	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_glyc_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
423	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_gua_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
424	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_h_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
425	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_met__L_e	0.3333333333333333	1.0	1	0.3333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
426	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_val__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
427	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pandoraea_thiooxydans_ATSB16_	M_xan_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
428	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_4hba_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
429	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_4hbz_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
430	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_acald_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
431	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_adn_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
432	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_agm_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
433	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_arg__L_e	0.3333333333333333	0.05	1	0.0166666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
434	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe2_e	0.3333333333333333	0.29	1	0.0966666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
435	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe3_e	0.3333333333333333	0.09	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
436	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_fe3pyovd_kt_e	0.3333333333333333	0.41	1	0.1366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
437	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_g3pe_e	0.3333333333333333	0.56	1	0.1866666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
438	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glc__D_e	0.3333333333333333	0.14	1	0.0466666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
439	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glcn_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
440	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_gly_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
441	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glyald_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
442	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glyc3p_e	0.3333333333333333	0.08	1	0.0266666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
443	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_glyc_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
444	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_gsn_e	0.3333333333333333	0.03	1	0.0099999999999999	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
445	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_h_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
446	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_met__L_e	0.3333333333333333	1.0	1	0.3333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
447	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Pseudomonas_stutzeri_CGMCC_1_1803_	M_val__L_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
448	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
449	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.3333333333333333	0.05	1	0.0166666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
450	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe2_e	0.3333333333333333	0.29	1	0.0966666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
451	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.3333333333333333	0.09	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
452	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3pyovd_kt_e	0.3333333333333333	0.41	1	0.1366666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
453	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_g1p_e	0.3333333333333333	0.19	1	0.0633333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
454	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pe_e	0.3333333333333333	0.56	1	0.1866666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
455	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_glyc_e	0.3333333333333333	0.02	1	0.0066666666666666	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
456	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_gua_e	0.3333333333333333	0.01	1	0.0033333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
457	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_h_e	0.3333333333333333	0.07	1	0.0233333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
458	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_met__L_e	0.3333333333333333	1.0	1	0.3333333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
459	all	minimal	Prauserella_rugosa_NRRL_B_2295_	Rhodoferax_saidenbachensis_DSM_22694_	M_tyr__L_e	0.3333333333333333	0.16	1	0.0533333333333333	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
460	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_acald_e	1.0	0.03	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
461	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_arg__L_e	1.0	0.02	1	0.02	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
462	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_etoh_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
463	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_fe2_e	1.0	0.48	1	0.48	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
464	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_fe3_e	1.0	0.04	1	0.04	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
465	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_fe3pyovd_kt_e	1.0	0.33	1	0.33	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
466	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_h2s_e	1.0	0.3	1	0.3	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
467	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_indole_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
468	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_lys__L_e	1.0	0.04	1	0.04	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
469	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_meoh_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
470	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_o2_e	1.0	1.0	1	1.0	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
471	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Bacillus_circulans_NBRC_13626_	M_pi_e	1.0	0.61	1	0.61	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
472	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_acald_e	0.5	0.03	1	0.015	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
473	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_alaala_e	0.5	0.04	1	0.02	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
474	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_arg__L_e	0.5	0.02	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
475	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_cgly_e	0.5	0.12	1	0.06	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
476	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_cys__L_e	0.5	0.17	1	0.085	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
477	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_etoh_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
478	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe2_e	0.5	0.48	1	0.24	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
479	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3_e	0.5	0.04	1	0.02	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
480	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_fe3pyovd_kt_e	0.5	0.33	1	0.165	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
481	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_g3pg_e	0.5	0.39	1	0.195	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
482	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_gthrd_e	0.5	0.03	1	0.015	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
483	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_h2s_e	0.5	0.3	1	0.15	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
484	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_indole_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
485	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_leu__L_e	0.5	0.38	1	0.19	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
486	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_lys__L_e	0.5	0.04	1	0.02	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
487	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_meoh_e	0.5	0.01	1	0.005	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
488	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_orn_e	0.5	0.05	1	0.025	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
489	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_phe__L_e	0.5	0.03	1	0.015	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
490	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_pi_e	0.5	0.61	1	0.305	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
491	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_so3_e	0.5	0.12	1	0.06	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
492	all	minimal	Pseudomonas_fuscovaginae_LMG_2158_	Rhodoferax_saidenbachensis_DSM_22694_	M_tsul_e	0.5	0.23	1	0.115	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
493	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_acald_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
494	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_arg__L_e	1.0	0.03	1	0.03	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
495	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_fe2_e	1.0	0.21	1	0.21	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
496	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_fe3_e	1.0	0.68	1	0.68	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
497	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_fe3pyovd_kt_e	1.0	0.14	1	0.14	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
498	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_glc__D_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
499	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_glyc_e	1.0	0.01	1	0.01	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
500	all	minimal	Rhodoferax_saidenbachensis_DSM_22694_	Sphingomonas_paucimobilis_NBRC_13935_	M_pi_e	1.0	0.02	1	0.02	1883.2009.289.Crump.Artic.LTREB.main.lane3.NoIndex
